,Event,Time,Temperature,Time_subseconds,Date,Time_round,Time_in_seconds
1224,TOUCH_ON,22:30:47.250,0,81047.250885,2024-06-11,22:30:47,81047
1225,TOUCH_OFF,22:30:51.555,0,81051.555344,2024-06-11,22:30:52,81052
1226,TEMPERATURE_ON,22:30:47.250,999,81047.250885,2024-06-11,22:30:47,81047
1227,TEMPERATURE_OFF,22:30:51.555,1009,81051.555344,2024-06-11,22:30:52,81052
1228,TOUCH_ON,22:30:54.132,0,81054.132812,2024-06-11,22:30:54,81054
1229,TOUCH_OFF,22:30:54.917,0,81054.91713,2024-06-11,22:30:55,81055
1230,TEMPERATURE_ON,22:30:54.132,999,81054.132812,2024-06-11,22:30:54,81054
1231,TEMPERATURE_OFF,22:30:54.917,1009,81054.91713,2024-06-11,22:30:55,81055
1232,TOUCH_ON,22:30:55.559,0,81055.559494,2024-06-11,22:30:56,81056
1233,TOUCH_OFF,22:31:01.058,0,81061.058548,2024-06-11,22:31:01,81061
1234,TEMPERATURE_ON,22:30:55.559,999,81055.559494,2024-06-11,22:30:56,81056
1235,TEMPERATURE_OFF,22:31:01.058,1009,81061.058548,2024-06-11,22:31:01,81061
1236,TOUCH_ON,22:31:01.167,0,81061.167175,2024-06-11,22:31:01,81061
1237,TOUCH_OFF,22:31:01.768,0,81061.768112,2024-06-11,22:31:02,81062
1238,TEMPERATURE_ON,22:31:01.167,999,81061.167175,2024-06-11,22:31:01,81061
1239,TEMPERATURE_OFF,22:31:01.768,1009,81061.768112,2024-06-11,22:31:02,81062
1240,PUFF_ON,22:31:02.800,0,81062.800858,2024-06-11,22:31:03,81063
1241,PUFF_OFF,22:31:02.800,0,81062.800858,2024-06-11,22:31:03,81063
1242,TEMPERATURE_ON,22:31:02.800,998,81062.800858,2024-06-11,22:31:03,81063
1243,TEMPERATURE_OFF,22:31:02.800,1009,81062.800858,2024-06-11,22:31:03,81063
1244,PUFF_ON,22:31:03.773,0,81063.773132,2024-06-11,22:31:04,81064
1245,PUFF_OFF,22:31:03.773,0,81063.773132,2024-06-11,22:31:04,81064
1246,TEMPERATURE_ON,22:31:03.773,1000,81063.773132,2024-06-11,22:31:04,81064
1247,TEMPERATURE_OFF,22:31:03.773,1009,81063.773132,2024-06-11,22:31:04,81064
1248,PUFF_ON,22:31:07.024,0,81067.02449,2024-06-11,22:31:07,81067
1249,PUFF_OFF,22:31:07.024,0,81067.02449,2024-06-11,22:31:07,81067
1250,TEMPERATURE_ON,22:31:07.024,999,81067.02449,2024-06-11,22:31:07,81067
1251,TEMPERATURE_OFF,22:31:07.024,1009,81067.02449,2024-06-11,22:31:07,81067
1252,TOUCH_ON,22:31:01.916,0,81061.916916,2024-06-11,22:31:02,81062
1253,TOUCH_OFF,22:31:10.389,0,81070.389511,2024-06-11,22:31:10,81070
1254,TEMPERATURE_ON,22:31:01.916,999,81061.916916,2024-06-11,22:31:02,81062
1255,TEMPERATURE_OFF,22:31:10.389,1009,81070.389511,2024-06-11,22:31:10,81070
1256,PUFF_ON,22:31:11.147,0,81071.147995,2024-06-11,22:31:11,81071
1257,PUFF_OFF,22:31:12.514,0,81072.514236,2024-06-11,22:31:13,81073
1258,TEMPERATURE_ON,22:31:11.147,1002,81071.147995,2024-06-11,22:31:11,81071
1259,TEMPERATURE_OFF,22:31:12.514,1009,81072.514236,2024-06-11,22:31:13,81073
1260,TOUCH_ON,22:31:14.175,0,81074.175781,2024-06-11,22:31:14,81074
1261,TOUCH_OFF,22:31:14.530,0,81074.530884,2024-06-11,22:31:15,81075
1262,TEMPERATURE_ON,22:31:14.175,1002,81074.175781,2024-06-11,22:31:14,81074
1263,TEMPERATURE_OFF,22:31:14.530,1009,81074.530884,2024-06-11,22:31:15,81075
1264,TOUCH_ON,23:48:43.641,0,85723.6418,2024-06-11,23:48:44,85724
1265,TOUCH_OFF,23:48:43.790,0,85723.790756,2024-06-11,23:48:44,85724
1266,TEMPERATURE_ON,23:48:43.641,1002,85723.6418,2024-06-11,23:48:44,85724
1267,TEMPERATURE_OFF,23:48:43.790,1009,85723.790756,2024-06-11,23:48:44,85724
1268,TOUCH_ON,23:48:44.186,0,85724.186142,2024-06-11,23:48:44,85724
1269,TOUCH_OFF,23:48:45.135,0,85725.135056,2024-06-11,23:48:45,85725
1270,TEMPERATURE_ON,23:48:44.186,1002,85724.186142,2024-06-11,23:48:44,85724
1271,TEMPERATURE_OFF,23:48:45.135,1009,85725.135056,2024-06-11,23:48:45,85725
1272,PUFF_ON,23:52:56.310,0,85976.310196,2024-06-11,23:52:56,85976
1273,PUFF_OFF,23:52:56.390,0,85976.390076,2024-06-11,23:52:56,85976
1274,TEMPERATURE_ON,23:52:56.310,1002,85976.310196,2024-06-11,23:52:56,85976
1275,TEMPERATURE_OFF,23:52:56.390,1009,85976.390076,2024-06-11,23:52:56,85976
1276,PUFF_ON,02:47:47.173,0,10067.173447,2024-06-12,02:47:47,10067
1277,PUFF_OFF,02:47:47.173,0,10067.173447,2024-06-12,02:47:47,10067
1278,TEMPERATURE_ON,02:47:47.173,1001,10067.173447,2024-06-12,02:47:47,10067
1279,TEMPERATURE_OFF,02:47:47.173,1009,10067.173447,2024-06-12,02:47:47,10067
1280,PUFF_ON,15:20:27.516,0,55227.516327,2024-06-12,15:20:28,55228
1281,PUFF_OFF,15:20:27.656,0,55227.656647,2024-06-12,15:20:28,55228
1282,TEMPERATURE_ON,15:20:27.516,999,55227.516327,2024-06-12,15:20:28,55228
1283,TEMPERATURE_OFF,15:20:27.656,1008,55227.656647,2024-06-12,15:20:28,55228
1284,PUFF_ON,16:48:43.275,0,60523.275528,2024-06-12,16:48:43,60523
1285,PUFF_OFF,16:48:43.275,0,60523.275528,2024-06-12,16:48:43,60523
1286,TEMPERATURE_ON,16:48:43.275,1002,60523.275528,2024-06-12,16:48:43,60523
1287,TEMPERATURE_OFF,16:48:43.275,1008,60523.275528,2024-06-12,16:48:43,60523
1288,PUFF_ON,16:06:46.544,0,58006.544174,2024-06-13,16:06:47,58007
1289,PUFF_OFF,16:06:46.545,0,58006.545197,2024-06-13,16:06:47,58007
1290,TEMPERATURE_ON,16:06:46.544,1002,58006.544174,2024-06-13,16:06:47,58007
1291,TEMPERATURE_OFF,16:06:46.545,1009,58006.545197,2024-06-13,16:06:47,58007
1292,TOUCH_ON,18:31:47.057,0,66707.057419,2024-06-13,18:31:47,66707
1293,TOUCH_OFF,18:31:47.515,0,66707.515045,2024-06-13,18:31:48,66708
1294,TEMPERATURE_ON,18:31:47.057,1002,66707.057419,2024-06-13,18:31:47,66707
1295,TEMPERATURE_OFF,18:31:47.515,1009,66707.515045,2024-06-13,18:31:48,66708
1296,TOUCH_ON,18:31:47.766,0,66707.766953,2024-06-13,18:31:48,66708
1297,TOUCH_OFF,18:31:50.023,0,66710.023819,2024-06-13,18:31:50,66710
1298,TEMPERATURE_ON,18:31:47.766,1002,66707.766953,2024-06-13,18:31:48,66708
1299,TEMPERATURE_OFF,18:31:50.023,1009,66710.023819,2024-06-13,18:31:50,66710
1300,PUFF_ON,18:31:50.421,0,66710.421661,2024-06-13,18:31:50,66710
1301,PUFF_OFF,18:31:51.796,0,66711.796539,2024-06-13,18:31:52,66712
1302,TEMPERATURE_ON,18:31:50.421,1001,66710.421661,2024-06-13,18:31:50,66710
1303,TEMPERATURE_OFF,18:31:51.796,1009,66711.796539,2024-06-13,18:31:52,66712
1304,TOUCH_ON,18:31:51.900,0,66711.900238,2024-06-13,18:31:52,66712
1305,TOUCH_OFF,18:31:52.014,0,66712.014313,2024-06-13,18:31:52,66712
1306,TEMPERATURE_ON,18:31:51.900,1001,66711.900238,2024-06-13,18:31:52,66712
1307,TEMPERATURE_OFF,18:31:52.014,1009,66712.014313,2024-06-13,18:31:52,66712
1308,PUFF_ON,18:31:55.394,0,66715.394485,2024-06-13,18:31:55,66715
1309,PUFF_OFF,18:31:55.887,0,66715.887466,2024-06-13,18:31:56,66716
1310,TEMPERATURE_ON,18:31:55.394,1003,66715.394485,2024-06-13,18:31:55,66715
1311,TEMPERATURE_OFF,18:31:55.887,1009,66715.887466,2024-06-13,18:31:56,66716
1312,TOUCH_ON,18:32:04.310,0,66724.310089,2024-06-13,18:32:04,66724
1313,TOUCH_OFF,18:32:05.403,0,66725.403275,2024-06-13,18:32:05,66725
1314,TEMPERATURE_ON,18:32:04.310,1003,66724.310089,2024-06-13,18:32:04,66724
1315,TEMPERATURE_OFF,18:32:05.403,1009,66725.403275,2024-06-13,18:32:05,66725
1316,PUFF_ON,18:32:07.642,0,66727.642776,2024-06-13,18:32:08,66728
1317,PUFF_OFF,18:32:08.750,0,66728.750092,2024-06-13,18:32:09,66729
1318,TEMPERATURE_ON,18:32:07.642,1001,66727.642776,2024-06-13,18:32:08,66728
1319,TEMPERATURE_OFF,18:32:08.750,1009,66728.750092,2024-06-13,18:32:09,66729
1320,PUFF_ON,18:32:21.015,0,66741.015594,2024-06-13,18:32:21,66741
1321,PUFF_OFF,18:32:21.287,0,66741.287125,2024-06-13,18:32:21,66741
1322,TEMPERATURE_ON,18:32:21.015,1001,66741.015594,2024-06-13,18:32:21,66741
1323,TEMPERATURE_OFF,18:32:21.287,1009,66741.287125,2024-06-13,18:32:21,66741
1324,PUFF_ON,18:32:22.681,0,66742.681183,2024-06-13,18:32:23,66743
1325,PUFF_OFF,18:32:23.140,0,66743.140594,2024-06-13,18:32:23,66743
1326,TEMPERATURE_ON,18:32:22.681,1006,66742.681183,2024-06-13,18:32:23,66743
1327,TEMPERATURE_OFF,18:32:23.140,1009,66743.140594,2024-06-13,18:32:23,66743
1328,PUFF_ON,18:32:25.005,0,66745.005997,2024-06-13,18:32:25,66745
1329,PUFF_OFF,18:32:25.386,0,66745.386139,2024-06-13,18:32:25,66745
1330,TEMPERATURE_ON,18:32:25.005,1005,66745.005997,2024-06-13,18:32:25,66745
1331,TEMPERATURE_OFF,18:32:25.386,1009,66745.386139,2024-06-13,18:32:25,66745
1332,PUFF_ON,18:32:27.126,0,66747.126266,2024-06-13,18:32:27,66747
1333,PUFF_OFF,18:32:27.631,0,66747.631775,2024-06-13,18:32:28,66748
1334,TEMPERATURE_ON,18:32:27.126,1005,66747.126266,2024-06-13,18:32:27,66747
1335,TEMPERATURE_OFF,18:32:27.631,1009,66747.631775,2024-06-13,18:32:28,66748
1336,PUFF_ON,18:32:29.387,0,66749.387344,2024-06-13,18:32:29,66749
1337,PUFF_OFF,18:32:29.926,0,66749.926376,2024-06-13,18:32:30,66750
1338,TEMPERATURE_ON,18:32:29.387,1005,66749.387344,2024-06-13,18:32:29,66749
1339,TEMPERATURE_OFF,18:32:29.926,1009,66749.926376,2024-06-13,18:32:30,66750
1340,PUFF_ON,18:32:32.008,0,66752.008987,2024-06-13,18:32:32,66752
1341,PUFF_OFF,18:32:32.501,0,66752.501923,2024-06-13,18:32:33,66753
1342,TEMPERATURE_ON,18:32:32.008,1004,66752.008987,2024-06-13,18:32:32,66752
1343,TEMPERATURE_OFF,18:32:32.501,1009,66752.501923,2024-06-13,18:32:33,66753
1344,PUFF_ON,18:32:56.878,0,66776.878433,2024-06-13,18:32:57,66777
1345,PUFF_OFF,18:32:57.417,0,66777.41745,2024-06-13,18:32:57,66777
1346,TEMPERATURE_ON,18:32:56.878,1001,66776.878433,2024-06-13,18:32:57,66777
1347,TEMPERATURE_OFF,18:32:57.417,1009,66777.41745,2024-06-13,18:32:57,66777
1348,TOUCH_ON,18:33:21.523,0,66801.5233,2024-06-13,18:33:22,66802
1349,TOUCH_OFF,18:33:21.775,0,66801.775345,2024-06-13,18:33:22,66802
1350,TEMPERATURE_ON,18:33:21.523,1001,66801.5233,2024-06-13,18:33:22,66802
1351,TEMPERATURE_OFF,18:33:21.775,1009,66801.775345,2024-06-13,18:33:22,66802
1352,TOUCH_ON,18:33:23.796,0,66803.796432,2024-06-13,18:33:24,66804
1353,TOUCH_OFF,18:33:24.008,0,66804.00856,2024-06-13,18:33:24,66804
1354,TEMPERATURE_ON,18:33:23.796,1001,66803.796432,2024-06-13,18:33:24,66804
1355,TEMPERATURE_OFF,18:33:24.008,1009,66804.00856,2024-06-13,18:33:24,66804
1356,TOUCH_ON,18:33:24.260,0,66804.260941,2024-06-13,18:33:24,66804
1357,TOUCH_OFF,18:33:25.043,0,66805.043655,2024-06-13,18:33:25,66805
1358,TEMPERATURE_ON,18:33:24.260,1001,66804.260941,2024-06-13,18:33:24,66804
1359,TEMPERATURE_OFF,18:33:25.043,1009,66805.043655,2024-06-13,18:33:25,66805
1360,PUFF_ON,18:33:28.800,0,66808.800125,2024-06-13,18:33:29,66809
1361,PUFF_OFF,18:33:28.802,0,66808.802216,2024-06-13,18:33:29,66809
1362,TEMPERATURE_ON,18:33:28.800,1000,66808.800125,2024-06-13,18:33:29,66809
1363,TEMPERATURE_OFF,18:33:28.802,1008,66808.802216,2024-06-13,18:33:29,66809
1364,PUFF_ON,18:33:31.927,0,66811.927917,2024-06-13,18:33:32,66812
1365,PUFF_OFF,18:33:31.932,0,66811.932373,2024-06-13,18:33:32,66812
1366,TEMPERATURE_ON,18:33:31.927,998,66811.927917,2024-06-13,18:33:32,66812
1367,TEMPERATURE_OFF,18:33:31.932,1009,66811.932373,2024-06-13,18:33:32,66812
1368,TOUCH_ON,18:33:25.645,0,66805.645767,2024-06-13,18:33:26,66806
1369,TOUCH_OFF,18:33:32.538,0,66812.538239,2024-06-13,18:33:33,66813
1370,TEMPERATURE_ON,18:33:25.645,998,66805.645767,2024-06-13,18:33:26,66806
1371,TEMPERATURE_OFF,18:33:32.538,1009,66812.538239,2024-06-13,18:33:33,66813
1372,PUFF_ON,18:33:33.888,0,66813.888474,2024-06-13,18:33:34,66814
1373,PUFF_OFF,18:33:34.661,0,66814.661453,2024-06-13,18:33:35,66815
1374,TEMPERATURE_ON,18:33:33.888,1003,66813.888474,2024-06-13,18:33:34,66814
1375,TEMPERATURE_OFF,18:33:34.661,1009,66814.661453,2024-06-13,18:33:35,66815
1376,PUFF_ON,18:33:37.395,0,66817.395187,2024-06-13,18:33:37,66817
1377,PUFF_OFF,18:33:38.260,0,66818.260025,2024-06-13,18:33:38,66818
1378,TEMPERATURE_ON,18:33:37.395,1002,66817.395187,2024-06-13,18:33:37,66817
1379,TEMPERATURE_OFF,18:33:38.260,1009,66818.260025,2024-06-13,18:33:38,66818
1380,PUFF_ON,18:34:10.028,0,66850.02803,2024-06-13,18:34:10,66850
1381,PUFF_OFF,18:34:10.796,0,66850.796783,2024-06-13,18:34:11,66851
1382,TEMPERATURE_ON,18:34:10.028,1001,66850.02803,2024-06-13,18:34:10,66850
1383,TEMPERATURE_OFF,18:34:10.796,1009,66850.796783,2024-06-13,18:34:11,66851
1384,PUFF_ON,18:34:15.920,0,66855.920425,2024-06-13,18:34:16,66856
1385,PUFF_OFF,18:34:16.659,0,66856.659851,2024-06-13,18:34:17,66857
1386,TEMPERATURE_ON,18:34:15.920,1001,66855.920425,2024-06-13,18:34:16,66856
1387,TEMPERATURE_OFF,18:34:16.659,1009,66856.659851,2024-06-13,18:34:17,66857
1388,PUFF_ON,18:34:19.264,0,66859.264877,2024-06-13,18:34:19,66859
1389,PUFF_OFF,18:34:19.657,0,66859.657547,2024-06-13,18:34:20,66860
1390,TEMPERATURE_ON,18:34:19.264,1002,66859.264877,2024-06-13,18:34:19,66859
1391,TEMPERATURE_OFF,18:34:19.657,1009,66859.657547,2024-06-13,18:34:20,66860
1392,PUFF_ON,18:34:34.132,0,66874.132812,2024-06-13,18:34:34,66874
1393,PUFF_OFF,18:34:34.776,0,66874.776199,2024-06-13,18:34:35,66875
1394,TEMPERATURE_ON,18:34:34.132,1001,66874.132812,2024-06-13,18:34:34,66874
1395,TEMPERATURE_OFF,18:34:34.776,1009,66874.776199,2024-06-13,18:34:35,66875
1396,PUFF_ON,18:35:08.641,0,66908.641022,2024-06-13,18:35:09,66909
1397,PUFF_OFF,18:35:09.410,0,66909.41095,2024-06-13,18:35:09,66909
1398,TEMPERATURE_ON,18:35:08.641,1001,66908.641022,2024-06-13,18:35:09,66909
1399,TEMPERATURE_OFF,18:35:09.410,1009,66909.41095,2024-06-13,18:35:09,66909
1400,TOUCH_ON,18:34:33.014,0,66873.014359,2024-06-13,18:34:33,66873
1401,TOUCH_OFF,18:35:25.007,0,66925.007065,2024-06-13,18:35:25,66925
1402,TEMPERATURE_ON,18:34:33.014,1001,66873.014359,2024-06-13,18:34:33,66873
1403,TEMPERATURE_OFF,18:35:25.007,1009,66925.007065,2024-06-13,18:35:25,66925
1404,PUFF_ON,18:35:29.808,0,66929.808075,2024-06-13,18:35:30,66930
1405,PUFF_OFF,18:35:30.890,0,66930.89003,2024-06-13,18:35:31,66931
1406,TEMPERATURE_ON,18:35:29.808,1001,66929.808075,2024-06-13,18:35:30,66930
1407,TEMPERATURE_OFF,18:35:30.890,1009,66930.89003,2024-06-13,18:35:31,66931
1408,TOUCH_ON,18:35:29.008,0,66929.008102,2024-06-13,18:35:29,66929
1409,TOUCH_OFF,18:36:33.806,0,66993.806931,2024-06-13,18:36:34,66994
1410,TEMPERATURE_ON,18:35:29.008,1001,66929.008102,2024-06-13,18:35:29,66929
1411,TEMPERATURE_OFF,18:36:33.806,1009,66993.806931,2024-06-13,18:36:34,66994
1412,TOUCH_ON,18:36:34.307,0,66994.307281,2024-06-13,18:36:34,66994
1413,TOUCH_OFF,18:36:34.766,0,66994.7668,2024-06-13,18:36:35,66995
1414,TEMPERATURE_ON,18:36:34.307,1001,66994.307281,2024-06-13,18:36:34,66994
1415,TEMPERATURE_OFF,18:36:34.766,1009,66994.7668,2024-06-13,18:36:35,66995
1416,PUFF_ON,18:36:35.927,0,66995.927521,2024-06-13,18:36:36,66996
1417,PUFF_OFF,18:36:36.900,0,66996.900864,2024-06-13,18:36:37,66997
1418,TEMPERATURE_ON,18:36:35.927,1001,66995.927521,2024-06-13,18:36:36,66996
1419,TEMPERATURE_OFF,18:36:36.900,1009,66996.900864,2024-06-13,18:36:37,66997
1420,TOUCH_ON,18:36:35.267,0,66995.267059,2024-06-13,18:36:35,66995
1421,TOUCH_OFF,18:36:40.253,0,67000.253082,2024-06-13,18:36:40,67000
1422,TEMPERATURE_ON,18:36:35.267,1001,66995.267059,2024-06-13,18:36:35,66995
1423,TEMPERATURE_OFF,18:36:40.253,1009,67000.253082,2024-06-13,18:36:40,67000
1424,TOUCH_ON,18:36:40.546,0,67000.546585,2024-06-13,18:36:41,67001
1425,TOUCH_OFF,18:36:40.902,0,67000.902252,2024-06-13,18:36:41,67001
1426,TEMPERATURE_ON,18:36:40.546,1001,67000.546585,2024-06-13,18:36:41,67001
1427,TEMPERATURE_OFF,18:36:40.902,1009,67000.902252,2024-06-13,18:36:41,67001
1428,PUFF_ON,18:36:41.433,0,67001.433487,2024-06-13,18:36:41,67001
1429,PUFF_OFF,18:36:42.013,0,67002.013992,2024-06-13,18:36:42,67002
1430,TEMPERATURE_ON,18:36:41.433,1001,67001.433487,2024-06-13,18:36:41,67001
1431,TEMPERATURE_OFF,18:36:42.013,1009,67002.013992,2024-06-13,18:36:42,67002
1432,PUFF_ON,18:37:12.515,0,67032.515991,2024-06-13,18:37:13,67033
1433,PUFF_OFF,18:37:13.267,0,67033.267944,2024-06-13,18:37:13,67033
1434,TEMPERATURE_ON,18:37:12.515,1001,67032.515991,2024-06-13,18:37:13,67033
1435,TEMPERATURE_OFF,18:37:13.267,1008,67033.267944,2024-06-13,18:37:13,67033
1436,TOUCH_ON,18:36:42.143,0,67002.143616,2024-06-13,18:36:42,67002
1437,TOUCH_OFF,18:37:16.175,0,67036.175095,2024-06-13,18:37:16,67036
1438,TEMPERATURE_ON,18:36:42.143,1001,67002.143616,2024-06-13,18:36:42,67002
1439,TEMPERATURE_OFF,18:37:16.175,1008,67036.175095,2024-06-13,18:37:16,67036
1440,PUFF_ON,18:37:27.383,0,67047.383606,2024-06-13,18:37:27,67047
1441,PUFF_OFF,18:37:27.386,0,67047.386032,2024-06-13,18:37:27,67047
1442,TEMPERATURE_ON,18:37:27.383,1000,67047.383606,2024-06-13,18:37:27,67047
1443,TEMPERATURE_OFF,18:37:27.386,1008,67047.386032,2024-06-13,18:37:27,67047
1444,TOUCH_ON,18:37:16.386,0,67036.386841,2024-06-13,18:37:16,67036
1445,TOUCH_OFF,18:37:29.260,0,67049.260101,2024-06-13,18:37:29,67049
1446,TEMPERATURE_ON,18:37:16.386,1000,67036.386841,2024-06-13,18:37:16,67036
1447,TEMPERATURE_OFF,18:37:29.260,1008,67049.260101,2024-06-13,18:37:29,67049
1448,PUFF_ON,18:37:31.044,0,67051.044724,2024-06-13,18:37:31,67051
1449,PUFF_OFF,18:37:31.750,0,67051.750595,2024-06-13,18:37:32,67052
1450,TEMPERATURE_ON,18:37:31.044,1001,67051.044724,2024-06-13,18:37:31,67051
1451,TEMPERATURE_OFF,18:37:31.750,1009,67051.750595,2024-06-13,18:37:32,67052
1452,TOUCH_ON,18:37:31.923,0,67051.923203,2024-06-13,18:37:32,67052
1453,TOUCH_OFF,18:37:34.008,0,67054.008942,2024-06-13,18:37:34,67054
1454,TEMPERATURE_ON,18:37:31.923,1002,67051.923203,2024-06-13,18:37:32,67052
1455,TEMPERATURE_OFF,18:37:34.008,1008,67054.008942,2024-06-13,18:37:34,67054
1456,PUFF_ON,18:37:33.803,0,67053.803589,2024-06-13,18:37:34,67054
1457,PUFF_OFF,18:37:34.522,0,67054.522018,2024-06-13,18:37:35,67055
1458,TEMPERATURE_ON,18:37:33.803,1002,67053.803589,2024-06-13,18:37:34,67054
1459,TEMPERATURE_OFF,18:37:34.522,1012,67054.522018,2024-06-13,18:37:35,67055
1460,PUFF_ON,18:37:36.390,0,67056.390625,2024-06-13,18:37:36,67056
1461,PUFF_OFF,18:37:37.171,0,67057.171936,2024-06-13,18:37:37,67057
1462,TEMPERATURE_ON,18:37:36.390,1002,67056.390625,2024-06-13,18:37:36,67056
1463,TEMPERATURE_OFF,18:37:37.171,1009,67057.171936,2024-06-13,18:37:37,67057
1464,TOUCH_ON,18:37:34.761,0,67054.761963,2024-06-13,18:37:35,67055
1465,TOUCH_OFF,18:37:42.663,0,67062.663651,2024-06-13,18:37:43,67063
1466,TEMPERATURE_ON,18:37:34.761,1002,67054.761963,2024-06-13,18:37:35,67055
1467,TEMPERATURE_OFF,18:37:42.663,1009,67062.663651,2024-06-13,18:37:43,67063
1468,PUFF_ON,00:17:58.255,0,1078.255341,2024-06-14,00:17:58,1078
1469,PUFF_OFF,00:17:58.255,0,1078.255341,2024-06-14,00:17:58,1078
1470,TEMPERATURE_ON,00:17:58.255,1001,1078.255341,2024-06-14,00:17:58,1078
1471,TEMPERATURE_OFF,00:17:58.255,1009,1078.255341,2024-06-14,00:17:58,1078
1472,PUFF_ON,01:58:51.030,0,7131.03067,2024-06-14,01:58:51,7131
1473,PUFF_OFF,01:58:51.032,0,7131.032761,2024-06-14,01:58:51,7131
1474,TEMPERATURE_ON,01:58:51.030,1002,7131.03067,2024-06-14,01:58:51,7131
1475,TEMPERATURE_OFF,01:58:51.032,1009,7131.032761,2024-06-14,01:58:51,7131
1476,PUFF_ON,02:00:54.394,0,7254.394562,2024-06-14,02:00:54,7254
1477,PUFF_OFF,02:00:54.394,0,7254.394562,2024-06-14,02:00:54,7254
1478,TEMPERATURE_ON,02:00:54.394,1002,7254.394562,2024-06-14,02:00:54,7254
1479,TEMPERATURE_OFF,02:00:54.394,1009,7254.394562,2024-06-14,02:00:54,7254
1480,PUFF_ON,09:19:40.911,0,33580.911896,2024-06-14,09:19:41,33581
1481,PUFF_OFF,09:19:40.911,0,33580.911896,2024-06-14,09:19:41,33581
1482,TEMPERATURE_ON,09:19:40.911,1002,33580.911896,2024-06-14,09:19:41,33581
1483,TEMPERATURE_OFF,09:19:40.911,1009,33580.911896,2024-06-14,09:19:41,33581
1484,PUFF_ON,09:40:45.662,0,34845.662918,2024-06-14,09:40:46,34846
1485,PUFF_OFF,09:40:45.912,0,34845.912521,2024-06-14,09:40:46,34846
1486,TEMPERATURE_ON,09:40:45.662,1000,34845.662918,2024-06-14,09:40:46,34846
1487,TEMPERATURE_OFF,09:40:45.912,1009,34845.912521,2024-06-14,09:40:46,34846
1488,PUFF_ON,09:40:46.148,0,34846.148285,2024-06-14,09:40:46,34846
1489,PUFF_OFF,09:40:46.397,0,34846.397888,2024-06-14,09:40:46,34846
1490,TEMPERATURE_ON,09:40:46.148,1008,34846.148285,2024-06-14,09:40:46,34846
1491,TEMPERATURE_OFF,09:40:46.397,1009,34846.397888,2024-06-14,09:40:46,34846
1492,PUFF_ON,09:40:46.636,0,34846.636948,2024-06-14,09:40:47,34847
1493,PUFF_OFF,09:40:47.306,0,34847.306122,2024-06-14,09:40:47,34847
1494,TEMPERATURE_ON,09:40:46.636,1008,34846.636948,2024-06-14,09:40:47,34847
1495,TEMPERATURE_OFF,09:40:47.306,1009,34847.306122,2024-06-14,09:40:47,34847
1496,PUFF_ON,09:40:47.541,0,34847.541885,2024-06-14,09:40:48,34848
1497,PUFF_OFF,09:40:47.548,0,34847.548813,2024-06-14,09:40:48,34848
1498,TEMPERATURE_ON,09:40:47.541,1009,34847.541885,2024-06-14,09:40:48,34848
1499,TEMPERATURE_OFF,09:40:47.548,1009,34847.548813,2024-06-14,09:40:48,34848
1500,PUFF_ON,10:05:34.534,0,36334.534378,2024-06-14,10:05:35,36335
1501,PUFF_OFF,10:05:34.559,0,36334.559235,2024-06-14,10:05:35,36335
1502,TEMPERATURE_ON,10:05:34.534,999,36334.534378,2024-06-14,10:05:35,36335
1503,TEMPERATURE_OFF,10:05:34.559,1008,36334.559235,2024-06-14,10:05:35,36335
1504,PUFF_ON,10:05:36.406,0,36336.40625,2024-06-14,10:05:36,36336
1505,PUFF_OFF,10:05:36.411,0,36336.411743,2024-06-14,10:05:36,36336
1506,TEMPERATURE_ON,10:05:36.406,1001,36336.40625,2024-06-14,10:05:36,36336
1507,TEMPERATURE_OFF,10:05:36.411,1008,36336.411743,2024-06-14,10:05:36,36336
1508,PUFF_ON,00:41:44.046,0,2504.046173,2024-06-15,00:41:44,2504
1509,PUFF_OFF,00:41:44.046,0,2504.046173,2024-06-15,00:41:44,2504
1510,TEMPERATURE_ON,00:41:44.046,1002,2504.046173,2024-06-15,00:41:44,2504
1511,TEMPERATURE_OFF,00:41:44.046,1008,2504.046173,2024-06-15,00:41:44,2504
1512,PUFF_ON,01:35:37.178,0,5737.178513,2024-06-15,01:35:37,5737
1513,PUFF_OFF,01:35:37.274,0,5737.274033,2024-06-15,01:35:37,5737
1514,TEMPERATURE_ON,01:35:37.178,1002,5737.178513,2024-06-15,01:35:37,5737
1515,TEMPERATURE_OFF,01:35:37.274,1009,5737.274033,2024-06-15,01:35:37,5737
1516,PUFF_ON,02:34:50.915,0,9290.915451,2024-06-15,02:34:51,9291
1517,PUFF_OFF,02:34:50.915,0,9290.915451,2024-06-15,02:34:51,9291
1518,TEMPERATURE_ON,02:34:50.915,1002,9290.915451,2024-06-15,02:34:51,9291
1519,TEMPERATURE_OFF,02:34:50.915,1009,9290.915451,2024-06-15,02:34:51,9291
1520,TOUCH_ON,22:40:03.273,0,81603.273758,2024-06-15,22:40:03,81603
1521,TOUCH_OFF,22:40:05.777,0,81605.777725,2024-06-15,22:40:06,81606
1522,TEMPERATURE_ON,22:40:03.273,1002,81603.273758,2024-06-15,22:40:03,81603
1523,TEMPERATURE_OFF,22:40:05.777,1009,81605.777725,2024-06-15,22:40:06,81606
1524,PUFF_ON,00:50:52.538,0,3052.53891,2024-06-16,00:50:53,3053
1525,PUFF_OFF,00:50:52.540,0,3052.540039,2024-06-16,00:50:53,3053
