Event,Time,Date
TOUCH_OFF,01:32:38.511124,2024-10-11
TOUCH_ON,01:32:39.024963,2024-10-11
TOUCH_OFF,01:32:39.13797,2024-10-11
TOUCH_ON,01:46:29.427383,2024-10-11
TOUCH_OFF,01:46:29.750702,2024-10-11
PUFF_ON,01:46:30.304428,2024-10-11
PUFF_OFF,01:46:32.151016,2024-10-11
TOUCH_ON,01:48:34.129822,2024-10-11
TOUCH_OFF,01:48:34.180359,2024-10-11
TOUCH_ON,01:48:35.054581,2024-10-11
TOUCH_OFF,01:48:35.635132,2024-10-11
PUFF_ON,01:48:37.058716,2024-10-11
PUFF_OFF,01:48:39.287125,2024-10-11
TOUCH_ON,01:48:36.401871,2024-10-11
TOUCH_OFF,01:48:39.675232,2024-10-11
TOUCH_ON,01:53:59.668777,2024-10-11
TOUCH_OFF,01:54:1.651306,2024-10-11
PUFF_ON,01:54:1.394623,2024-10-11
PUFF_OFF,01:54:3.673004,2024-10-11
TOUCH_ON,01:54:3.751968,2024-10-11
TOUCH_OFF,01:54:4.013123,2024-10-11
TOUCH_ON,01:54:4.168564,2024-10-11
TOUCH_OFF,01:54:4.431992,2024-10-11
TOUCH_ON,02:03:44.905762,2024-10-11
TOUCH_OFF,02:03:45.532623,2024-10-11
TOUCH_ON,02:03:45.793304,2024-10-11
TOUCH_OFF,02:03:46.054047,2024-10-11
PUFF_ON,02:03:47.523193,2024-10-11
PUFF_OFF,02:03:49.913895,2024-10-11
PUFF_ON,02:03:50.172073,2024-10-11
PUFF_OFF,02:03:50.179031,2024-10-11
PUFF_ON,02:03:50.534515,2024-10-11
PUFF_OFF,02:03:50.678513,2024-10-11
TOUCH_ON,02:03:51.516266,2024-10-11
TOUCH_OFF,02:03:51.671722,2024-10-11
TOUCH_ON,02:03:52.037918,2024-10-11
TOUCH_OFF,02:04:2.422516,2024-10-11
TOUCH_ON,02:04:2.640549,2024-10-11
TOUCH_OFF,02:04:3.661316,2024-10-11
TOUCH_ON,02:04:4.894745,2024-10-11
TOUCH_OFF,02:04:6.417419,2024-10-11
TOUCH_ON,02:04:6.528885,2024-10-11
TOUCH_OFF,02:04:8.25827,2024-10-11
TOUCH_ON,02:04:8.519318,2024-10-11
TOUCH_OFF,02:04:8.632248,2024-10-11
PUFF_ON,02:04:8.875824,2024-10-11
PUFF_OFF,02:04:10.302368,2024-10-11
TOUCH_ON,02:04:11.178345,2024-10-11
TOUCH_OFF,02:04:11.396027,2024-10-11
TOUCH_ON,02:04:11.656616,2024-10-11
TOUCH_OFF,02:04:14.93219,2024-10-11
TOUCH_ON,02:04:15.552734,2024-10-11
TOUCH_OFF,02:04:15.665726,2024-10-11
TOUCH_ON,06:32:35.756454,2024-10-11
TOUCH_OFF,06:32:36.057907,2024-10-11
PUFF_ON,06:32:37.177231,2024-10-11
PUFF_OFF,06:32:37.179565,2024-10-11
TOUCH_ON,06:32:36.27417,2024-10-11
TOUCH_OFF,06:32:47.407257,2024-10-11
TOUCH_ON,06:32:47.878052,2024-10-11
TOUCH_OFF,06:32:48.033661,2024-10-11
PUFF_ON,06:32:52.289062,2024-10-11
PUFF_OFF,06:32:52.290375,2024-10-11
TOUCH_ON,06:32:51.296844,2024-10-11
TOUCH_OFF,06:32:55.004135,2024-10-11
PUFF_ON,06:33:23.904953,2024-10-11
PUFF_OFF,06:33:23.907547,2024-10-11
TOUCH_ON,06:32:55.518875,2024-10-11
TOUCH_OFF,06:33:26.011917,2024-10-11
TOUCH_ON,06:35:39.672958,2024-10-11
TOUCH_OFF,06:35:45.500534,2024-10-11
TOUCH_ON,06:35:46.522507,2024-10-11
TOUCH_OFF,06:35:49.059219,2024-10-11
TOUCH_ON,06:35:49.389603,2024-10-11
TOUCH_OFF,06:35:49.54512,2024-10-11
PUFF_ON,06:35:50.790527,2024-10-11
PUFF_OFF,06:35:50.793121,2024-10-11
TOUCH_ON,06:35:55.310776,2024-10-11
TOUCH_OFF,06:35:56.140198,2024-10-11
TOUCH_ON,06:36:35.152267,2024-10-11
TOUCH_OFF,06:36:35.919724,2024-10-11
TOUCH_ON,06:36:36.433853,2024-10-11
TOUCH_OFF,06:36:39.180817,2024-10-11
TOUCH_ON,06:36:39.398941,2024-10-11
TOUCH_OFF,06:36:39.877579,2024-10-11
TOUCH_ON,06:36:40.644791,2024-10-11
TOUCH_OFF,06:36:41.263824,2024-10-11
PUFF_ON,06:36:41.766296,2024-10-11
PUFF_OFF,06:36:41.767868,2024-10-11
TOUCH_ON,06:37:24.158386,2024-10-11
TOUCH_OFF,06:37:24.271194,2024-10-11
PUFF_ON,06:37:25.750214,2024-10-11
PUFF_OFF,06:37:25.752548,2024-10-11
TOUCH_ON,06:37:24.637543,2024-10-11
TOUCH_OFF,06:37:28.519089,2024-10-11
TOUCH_ON,06:37:28.632278,2024-10-11
TOUCH_OFF,06:37:28.785141,2024-10-11
TOUCH_ON,06:39:15.287308,2024-10-11
TOUCH_OFF,06:39:15.801498,2024-10-11
TOUCH_ON,06:39:23.505859,2024-10-11
TOUCH_OFF,06:39:24.62767,2024-10-11
PUFF_ON,06:39:25.414291,2024-10-11
PUFF_OFF,06:39:25.415863,2024-10-11
TOUCH_ON,06:39:25.142319,2024-10-11
TOUCH_OFF,06:39:26.266891,2024-10-11
TOUCH_ON,06:39:27.183289,2024-10-11
TOUCH_OFF,06:39:27.911774,2024-10-11
TOUCH_ON,06:39:44.165512,2024-10-11
TOUCH_OFF,06:39:44.530746,2024-10-11
TOUCH_ON,06:39:45.404633,2024-10-11
TOUCH_OFF,06:39:45.517578,2024-10-11
TOUCH_ON,06:39:58.766769,2024-10-11
TOUCH_OFF,06:39:58.879669,2024-10-11
TOUCH_ON,06:40:0.00766,2024-10-11
TOUCH_OFF,06:40:2.540649,2024-10-11
TOUCH_ON,06:40:3.054733,2024-10-11
TOUCH_OFF,06:40:3.776611,2024-10-11
TOUCH_ON,06:40:4.29129,2024-10-11
TOUCH_OFF,06:40:5.31102,2024-10-11
TOUCH_ON,06:40:5.528549,2024-10-11
TOUCH_OFF,06:40:5.641586,2024-10-11
TOUCH_ON,06:46:21.926407,2024-10-11
TOUCH_OFF,06:46:22.500366,2024-10-11
TOUCH_ON,06:46:22.909485,2024-10-11
TOUCH_OFF,06:46:23.022461,2024-10-11
TOUCH_ON,06:46:24.909515,2024-10-11
TOUCH_OFF,06:46:25.524979,2024-10-11
TOUCH_ON,06:46:25.89035,2024-10-11
TOUCH_OFF,06:46:26.254654,2024-10-11
TOUCH_ON,06:46:41.929077,2024-10-11
TOUCH_OFF,06:46:42.398575,2024-10-11
TOUCH_ON,06:46:42.511978,2024-10-11
TOUCH_OFF,06:46:42.666336,2024-10-11
PUFF_ON,06:46:44.258698,2024-10-11
PUFF_OFF,06:46:44.261017,2024-10-11
TOUCH_ON,06:46:44.152725,2024-10-11
TOUCH_OFF,06:46:46.794449,2024-10-11
TOUCH_ON,06:47:45.542114,2024-10-11
TOUCH_OFF,06:47:45.760101,2024-10-11
TOUCH_ON,06:47:46.019989,2024-10-11
TOUCH_OFF,06:47:46.889908,2024-10-11
PUFF_ON,06:47:47.533127,2024-10-11
PUFF_OFF,06:47:47.535446,2024-10-11
TOUCH_ON,06:47:47.299133,2024-10-11
TOUCH_OFF,06:47:48.169846,2024-10-11
TOUCH_ON,06:47:48.282532,2024-10-11
TOUCH_OFF,06:47:49.050552,2024-10-11
TOUCH_ON,06:47:50.389084,2024-10-11
TOUCH_OFF,06:49:15.303879,2024-10-11
PUFF_ON,06:49:15.762375,2024-10-11
PUFF_OFF,06:49:15.771652,2024-10-11
TOUCH_ON,06:49:16.016647,2024-10-11
TOUCH_OFF,06:49:16.669144,2024-10-11
TOUCH_ON,06:49:18.810638,2024-10-11
TOUCH_OFF,06:49:18.923538,2024-10-11
TOUCH_ON,06:49:22.144455,2024-10-11
TOUCH_OFF,06:49:22.510254,2024-10-11
TOUCH_ON,06:49:23.129471,2024-10-11
TOUCH_OFF,06:49:24.147552,2024-10-11
TOUCH_ON,06:49:24.556381,2024-10-11
TOUCH_OFF,06:49:24.878433,2024-10-11
PUFF_ON,06:50:21.515015,2024-10-11
PUFF_OFF,06:50:21.517334,2024-10-11
TOUCH_ON,06:49:38.677612,2024-10-11
TOUCH_OFF,06:50:21.783524,2024-10-11
TOUCH_ON,06:50:22.001511,2024-10-11
TOUCH_OFF,06:50:24.393906,2024-10-11
TOUCH_ON,06:50:25.627121,2024-10-11
TOUCH_OFF,06:50:26.141479,2024-10-11
TOUCH_ON,06:50:31.034363,2024-10-11
TOUCH_OFF,06:50:31.252289,2024-10-11
TOUCH_ON,06:50:32.379868,2024-10-11
TOUCH_OFF,06:50:32.430145,2024-10-11
TOUCH_ON,06:50:35.143784,2024-10-11
TOUCH_OFF,06:50:35.404922,2024-10-11
TOUCH_ON,06:50:35.919617,2024-10-11
TOUCH_OFF,06:50:37.147079,2024-10-11
TOUCH_ON,06:50:44.650253,2024-10-11
TOUCH_OFF,06:50:45.628372,2024-10-11
